date,machine_id,shift,product_type,units_produced,defective_units,downtime_minutes,production_time_minutes,operator_id,factory_location
15-08-24,MCH005,Morning,Bearing,563,10,32,480,OP102,Nagpur
15-08-24,MCH005,Evening,Nut,533,9,49,450,OP118,Nagpur
15-08-24,MCH005,Night,Bolt,462,9,49,500,OP109,Pune
16-08-24,MCH001,Morning,Nut,618,17,36,480,OP111,Mumbai
16-08-24,MCH001,Evening,Shaft,466,21,13,450,OP100,Pune
16-08-24,MCH001,Night,Bolt,580,24,45,500,OP101,Aurangabad
16-08-24,MCH002,Morning,Shaft,415,17,39,480,OP109,Mumbai
16-08-24,MCH002,Evening,Bearing,629,10,58,450,OP112,Nagpur
16-08-24,MCH002,Night,Shaft,520,7,22,500,OP107,Aurangabad
16-08-24,MCH003,Morning,Shaft,513,17,51,480,OP101,Mumbai
16-08-24,MCH003,Evening,Gear,493,16,41,450,OP111,Aurangabad
16-08-24,MCH003,Night,Nut,657,20,26,500,OP101,Mumbai
16-08-24,MCH004,Morning,Shaft,415,10,49,480,OP111,Nagpur
16-08-24,MCH004,Evening,Gear,564,24,26,450,OP105,Pune
16-08-24,MCH004,Night,Bearing,692,21,53,500,OP112,Nagpur
16-08-24,MCH005,Morning,Nut,658,13,51,480,OP117,Mumbai
16-08-24,MCH005,Evening,Gear,623,7,5,450,OP102,Nagpur
16-08-24,MCH005,Night,Nut,530,8,53,500,OP102,Mumbai
17-08-24,MCH001,Morning,Bolt,605,9,35,480,OP101,Mumbai
17-08-24,MCH001,Evening,Gear,624,23,50,450,OP113,Pune
17-08-24,MCH001,Night,Bearing,460,13,21,500,OP113,Nagpur
17-08-24,MCH002,Morning,Gear,629,11,6,480,OP107,Nashik
17-08-24,MCH002,Evening,Bearing,577,10,47,450,OP102,Mumbai
17-08-24,MCH002,Night,Nut,638,20,43,500,OP115,Aurangabad
17-08-24,MCH003,Morning,Shaft,689,20,40,480,OP106,Mumbai
17-08-24,MCH003,Evening,Gear,619,11,38,450,OP118,Nagpur
17-08-24,MCH003,Night,Gear,654,8,18,500,OP104,Nashik
17-08-24,MCH004,Morning,Shaft,586,15,24,480,OP103,Mumbai
17-08-24,MCH004,Evening,Gear,437,20,22,450,OP100,Pune
17-08-24,MCH004,Night,Nut,642,14,54,500,OP111,Pune
17-08-24,MCH005,Morning,Shaft,431,5,12,480,OP109,Mumbai
17-08-24,MCH005,Evening,Shaft,460,13,6,450,OP102,Aurangabad
17-08-24,MCH005,Night,Bolt,581,23,32,500,OP114,Aurangabad
18-08-24,MCH001,Morning,Bearing,447,6,15,480,OP111,Nashik
18-08-24,MCH001,Evening,Nut,693,15,25,450,OP109,Pune
18-08-24,MCH001,Night,Bearing,409,18,9,500,OP100,Nagpur
18-08-24,MCH002,Morning,Bearing,684,22,33,480,OP105,Mumbai
18-08-24,MCH002,Evening,Shaft,559,14,51,450,OP110,Aurangabad
18-08-24,MCH002,Night,Bolt,554,23,49,500,OP119,Aurangabad
18-08-24,MCH003,Morning,Gear,492,19,34,480,OP107,Pune
18-08-24,MCH003,Evening,Bolt,428,12,50,450,OP109,Nashik
18-08-24,MCH003,Night,Nut,691,14,59,500,OP102,Aurangabad
18-08-24,MCH004,Morning,Bearing,488,24,56,480,OP112,Pune
18-08-24,MCH004,Evening,Bolt,486,20,53,450,OP105,Aurangabad
18-08-24,MCH004,Night,Gear,583,8,44,500,OP119,Pune
18-08-24,MCH005,Morning,Bolt,489,6,59,480,OP109,Pune
18-08-24,MCH005,Evening,Shaft,668,18,31,450,OP110,Mumbai
18-08-24,MCH005,Night,Shaft,624,18,39,500,OP112,Pune
19-08-24,MCH001,Morning,Shaft,495,7,19,480,OP107,Pune
19-08-24,MCH001,Evening,Gear,520,15,26,450,OP101,Mumbai
19-08-24,MCH001,Night,Nut,546,22,41,500,OP117,Aurangabad
19-08-24,MCH002,Morning,Bearing,442,23,9,480,OP105,Mumbai
19-08-24,MCH002,Evening,Nut,455,18,8,450,OP119,Mumbai
19-08-24,MCH002,Night,Shaft,441,15,13,500,OP110,Nagpur
19-08-24,MCH003,Morning,Gear,554,12,25,480,OP107,Mumbai
19-08-24,MCH003,Evening,Nut,412,13,32,450,OP105,Aurangabad
19-08-24,MCH003,Night,Nut,416,13,16,500,OP118,Mumbai
19-08-24,MCH004,Morning,Nut,603,10,48,480,OP108,Nagpur
19-08-24,MCH004,Evening,Shaft,516,7,38,450,OP107,Pune
19-08-24,MCH004,Night,Bearing,463,14,47,500,OP108,Nashik
19-08-24,MCH005,Morning,Gear,632,8,6,480,OP118,Nagpur
19-08-24,MCH005,Evening,Bolt,400,16,15,450,OP100,Nashik
19-08-24,MCH005,Night,Nut,524,11,6,500,OP114,Pune
20-08-24,MCH001,Morning,Bolt,489,12,46,480,OP118,Aurangabad
20-08-24,MCH001,Evening,Nut,440,10,12,450,OP110,Mumbai
20-08-24,MCH001,Night,Gear,531,20,56,500,OP105,Nagpur
20-08-24,MCH002,Morning,Gear,612,10,53,480,OP116,Nagpur
20-08-24,MCH002,Evening,Shaft,625,23,30,450,OP102,Aurangabad
20-08-24,MCH002,Night,Nut,401,11,8,500,OP116,Pune
20-08-24,MCH003,Morning,Bolt,651,8,30,480,OP104,Mumbai
20-08-24,MCH003,Evening,Bearing,673,19,37,450,OP104,Aurangabad
20-08-24,MCH003,Night,Shaft,414,21,55,500,OP112,Aurangabad
20-08-24,MCH004,Morning,Shaft,586,14,21,480,OP104,Pune
20-08-24,MCH004,Evening,Bolt,595,11,29,450,OP104,Pune
20-08-24,MCH004,Night,Gear,610,23,13,500,OP119,Mumbai
20-08-24,MCH005,Morning,Bearing,485,7,34,480,OP118,Mumbai
20-08-24,MCH005,Evening,Bearing,521,10,38,450,OP118,Mumbai
20-08-24,MCH005,Night,Bearing,602,15,28,500,OP113,Aurangabad
21-08-24,MCH001,Morning,Bearing,468,10,6,480,OP107,Pune
21-08-24,MCH001,Evening,Bolt,649,6,15,450,OP103,Pune
21-08-24,MCH001,Night,Bearing,433,19,41,500,OP111,Pune
21-08-24,MCH002,Morning,Bolt,531,14,37,480,OP110,Pune
21-08-24,MCH002,Evening,Bearing,625,11,55,450,OP117,Aurangabad
21-08-24,MCH002,Night,Shaft,566,13,48,500,OP102,Mumbai
21-08-24,MCH003,Morning,Gear,500,11,32,480,OP118,Nagpur
21-08-24,MCH003,Evening,Nut,425,23,54,450,OP118,Aurangabad
21-08-24,MCH003,Night,Shaft,688,8,8,500,OP108,Nagpur
21-08-24,MCH004,Morning,Nut,678,10,59,480,OP110,Nagpur
21-08-24,MCH004,Evening,Nut,664,6,30,450,OP100,Aurangabad
21-08-24,MCH004,Night,Bearing,467,20,6,500,OP115,Nashik
21-08-24,MCH005,Morning,Shaft,606,8,22,480,OP116,Nagpur
21-08-24,MCH005,Evening,Shaft,451,24,14,450,OP100,Pune
21-08-24,MCH005,Night,Nut,677,7,21,500,OP111,Aurangabad
22-08-24,MCH001,Morning,Nut,505,22,58,480,OP105,Pune
22-08-24,MCH001,Evening,Bolt,429,16,53,450,OP117,Mumbai
22-08-24,MCH001,Night,Bolt,644,5,15,500,OP101,Aurangabad
22-08-24,MCH002,Morning,Shaft,560,24,12,480,OP118,Pune
22-08-24,MCH002,Evening,Bolt,553,9,34,450,OP100,Nagpur
22-08-24,MCH002,Night,Shaft,440,9,6,500,OP112,Mumbai
22-08-24,MCH003,Morning,Bolt,552,16,18,480,OP104,Mumbai
22-08-24,MCH003,Evening,Bolt,579,6,8,450,OP111,Aurangabad
22-08-24,MCH003,Night,Bearing,601,10,19,500,OP109,Pune
22-08-24,MCH004,Morning,Shaft,420,24,34,480,OP103,Aurangabad
22-08-24,MCH004,Evening,Bolt,421,24,44,450,OP110,Nagpur
22-08-24,MCH004,Night,Bearing,417,21,42,500,OP114,Mumbai
22-08-24,MCH005,Morning,Bearing,666,17,37,480,OP117,Pune
22-08-24,MCH005,Evening,Gear,694,8,36,450,OP108,Pune
22-08-24,MCH005,Night,Bolt,609,8,13,500,OP113,Pune
23-08-24,MCH001,Morning,Gear,618,15,5,480,OP111,Pune
23-08-24,MCH001,Evening,Bearing,404,19,54,450,OP108,Aurangabad
23-08-24,MCH001,Night,Nut,604,17,14,500,OP109,Nagpur
23-08-24,MCH002,Morning,Shaft,566,24,14,480,OP109,Pune
23-08-24,MCH002,Evening,Nut,519,17,19,450,OP105,Aurangabad
23-08-24,MCH002,Night,Shaft,418,15,42,500,OP100,Aurangabad
23-08-24,MCH003,Morning,Gear,468,19,47,480,OP109,Mumbai
23-08-24,MCH003,Evening,Bolt,515,14,56,450,OP102,Aurangabad
23-08-24,MCH003,Night,Nut,628,7,44,500,OP104,Aurangabad
23-08-24,MCH004,Morning,Nut,630,15,12,480,OP104,Nashik
23-08-24,MCH004,Evening,Shaft,445,11,44,450,OP106,Mumbai
23-08-24,MCH004,Night,Gear,642,8,59,500,OP102,Nashik
23-08-24,MCH005,Morning,Bolt,586,19,10,480,OP111,Nashik
23-08-24,MCH005,Evening,Bolt,675,14,30,450,OP115,Mumbai
23-08-24,MCH005,Night,Bolt,413,8,16,500,OP119,Nagpur
24-08-24,MCH001,Morning,Shaft,566,13,28,480,OP116,Nagpur
24-08-24,MCH001,Evening,Shaft,471,18,43,450,OP115,Nashik
24-08-24,MCH001,Night,Bearing,501,24,57,500,OP113,Nagpur
24-08-24,MCH002,Morning,Bolt,403,24,35,480,OP119,Mumbai
24-08-24,MCH002,Evening,Shaft,566,16,37,450,OP103,Nashik
24-08-24,MCH002,Night,Gear,437,19,51,500,OP105,Mumbai
24-08-24,MCH003,Morning,Nut,412,17,47,480,OP103,Aurangabad
24-08-24,MCH003,Evening,Bolt,458,17,58,450,OP111,Nashik
24-08-24,MCH003,Night,Shaft,627,9,45,500,OP102,Pune
24-08-24,MCH004,Morning,Shaft,642,14,34,480,OP111,Nashik
24-08-24,MCH004,Evening,Shaft,630,16,26,450,OP106,Pune
24-08-24,MCH004,Night,Gear,647,24,36,500,OP109,Nagpur
24-08-24,MCH005,Morning,Bearing,696,20,43,480,OP109,Nagpur
24-08-24,MCH005,Evening,Gear,606,23,46,450,OP107,Nashik
24-08-24,MCH005,Night,Bolt,653,6,39,500,OP112,Aurangabad
25-08-24,MCH001,Morning,Gear,495,14,19,480,OP105,Mumbai
25-08-24,MCH001,Evening,Bearing,677,7,18,450,OP101,Pune
25-08-24,MCH001,Night,Gear,569,10,45,500,OP106,Mumbai
25-08-24,MCH002,Morning,Gear,538,18,41,480,OP108,Nashik
25-08-24,MCH002,Evening,Bearing,639,20,43,450,OP109,Pune
25-08-24,MCH002,Night,Gear,625,18,40,500,OP108,Nagpur
25-08-24,MCH003,Morning,Nut,506,8,25,480,OP108,Nashik
25-08-24,MCH003,Evening,Bearing,583,7,49,450,OP118,Pune
25-08-24,MCH003,Night,Bolt,521,5,27,500,OP105,Nashik
25-08-24,MCH004,Morning,Bearing,479,14,29,480,OP116,Aurangabad
25-08-24,MCH004,Evening,Gear,601,11,28,450,OP105,Pune
25-08-24,MCH004,Night,Shaft,699,8,39,500,OP105,Aurangabad
25-08-24,MCH005,Morning,Shaft,479,17,32,480,OP108,Nashik
25-08-24,MCH005,Evening,Bolt,579,17,59,450,OP118,Aurangabad
25-08-24,MCH005,Night,Gear,642,12,50,500,OP108,Pune
26-08-24,MCH001,Morning,Nut,437,8,40,480,OP118,Pune
26-08-24,MCH001,Evening,Bearing,429,19,14,450,OP102,Aurangabad
26-08-24,MCH001,Night,Nut,691,5,5,500,OP117,Nashik
26-08-24,MCH002,Morning,Bolt,488,14,29,480,OP116,Pune
26-08-24,MCH002,Evening,Bearing,443,24,16,450,OP115,Nagpur
26-08-24,MCH002,Night,Bearing,671,21,59,500,OP114,Nashik
26-08-24,MCH003,Morning,Shaft,676,6,12,480,OP109,Pune
26-08-24,MCH003,Evening,Bolt,442,13,40,450,OP102,Nashik
26-08-24,MCH003,Night,Bolt,649,22,55,500,OP113,Mumbai
26-08-24,MCH004,Morning,Nut,529,6,14,480,OP114,Nashik
26-08-24,MCH004,Evening,Nut,416,22,18,450,OP116,Nashik
26-08-24,MCH004,Night,Shaft,671,10,38,500,OP101,Pune
26-08-24,MCH005,Morning,Nut,570,24,11,480,OP117,Pune
26-08-24,MCH005,Evening,Bolt,524,15,47,450,OP119,Pune
26-08-24,MCH005,Night,Shaft,625,22,52,500,OP111,Aurangabad
27-08-24,MCH001,Morning,Gear,562,12,31,480,OP101,Nagpur
27-08-24,MCH001,Evening,Bolt,669,8,40,450,OP108,Nagpur
27-08-24,MCH001,Night,Shaft,418,5,46,500,OP111,Mumbai
27-08-24,MCH002,Morning,Shaft,414,20,15,480,OP111,Aurangabad
27-08-24,MCH002,Evening,Bolt,609,23,43,450,OP103,Pune
27-08-24,MCH002,Night,Gear,474,8,54,500,OP104,Aurangabad
27-08-24,MCH003,Morning,Nut,497,16,26,480,OP108,Aurangabad
27-08-24,MCH003,Evening,Bolt,684,16,33,450,OP112,Pune
27-08-24,MCH003,Night,Shaft,532,24,49,500,OP112,Mumbai
27-08-24,MCH004,Morning,Nut,657,15,17,480,OP110,Pune
27-08-24,MCH004,Evening,Nut,602,22,52,450,OP109,Nagpur
27-08-24,MCH004,Night,Bolt,536,17,42,500,OP105,Nashik
27-08-24,MCH005,Morning,Bearing,442,14,27,480,OP114,Nagpur
27-08-24,MCH005,Evening,Gear,561,20,49,450,OP118,Nagpur
27-08-24,MCH005,Night,Shaft,672,11,45,500,OP115,Aurangabad
28-08-24,MCH001,Morning,Bearing,476,22,46,480,OP100,Mumbai
28-08-24,MCH001,Evening,Bolt,418,6,8,450,OP110,Pune
28-08-24,MCH001,Night,Bolt,683,6,43,500,OP114,Nashik
28-08-24,MCH002,Morning,Gear,505,24,50,480,OP103,Nashik
28-08-24,MCH002,Evening,Shaft,530,21,11,450,OP110,Aurangabad
28-08-24,MCH002,Night,Gear,469,13,58,500,OP102,Aurangabad
28-08-24,MCH003,Morning,Bearing,475,8,56,480,OP115,Mumbai
28-08-24,MCH003,Evening,Nut,591,11,14,450,OP106,Mumbai
28-08-24,MCH003,Night,Gear,517,22,21,500,OP110,Pune
28-08-24,MCH004,Morning,Nut,499,18,13,480,OP112,Aurangabad
28-08-24,MCH004,Evening,Shaft,639,5,7,450,OP118,Nashik
28-08-24,MCH004,Night,Nut,515,10,33,500,OP104,Pune
28-08-24,MCH005,Morning,Nut,504,21,23,480,OP116,Nashik
28-08-24,MCH005,Evening,Nut,543,16,28,450,OP101,Nagpur
28-08-24,MCH005,Night,Nut,427,20,14,500,OP119,Mumbai
29-08-24,MCH001,Morning,Nut,606,8,36,480,OP110,Pune
29-08-24,MCH001,Evening,Nut,600,7,59,450,OP104,Pune
29-08-24,MCH001,Night,Bearing,529,7,57,500,OP111,Mumbai
29-08-24,MCH002,Morning,Bearing,427,19,18,480,OP113,Pune
29-08-24,MCH002,Evening,Gear,557,21,39,450,OP100,Mumbai
29-08-24,MCH002,Night,Gear,529,18,43,500,OP118,Pune
29-08-24,MCH003,Morning,Shaft,502,10,41,480,OP101,Pune
29-08-24,MCH003,Evening,Nut,455,11,25,450,OP118,Nashik
29-08-24,MCH003,Night,Nut,527,19,20,500,OP100,Nashik
29-08-24,MCH004,Morning,Nut,448,7,52,480,OP104,Mumbai
29-08-24,MCH004,Evening,Nut,486,11,14,450,OP104,Mumbai
29-08-24,MCH004,Night,Bolt,430,21,24,500,OP119,Mumbai
29-08-24,MCH005,Morning,Bearing,486,10,57,480,OP112,Nagpur
29-08-24,MCH005,Evening,Shaft,599,15,51,450,OP112,Mumbai
29-08-24,MCH005,Night,Bearing,576,17,39,500,OP106,Aurangabad
30-08-24,MCH001,Morning,Bearing,551,15,50,480,OP117,Nashik
30-08-24,MCH001,Evening,Shaft,645,7,52,450,OP110,Mumbai
30-08-24,MCH001,Night,Nut,639,21,14,500,OP117,Nashik
30-08-24,MCH002,Morning,Shaft,681,7,56,480,OP102,Nashik
30-08-24,MCH002,Evening,Nut,600,8,26,450,OP101,Pune
30-08-24,MCH002,Night,Nut,529,6,31,500,OP104,Mumbai
30-08-24,MCH003,Morning,Bolt,678,16,46,480,OP100,Pune
30-08-24,MCH003,Evening,Bearing,460,19,11,450,OP103,Mumbai
30-08-24,MCH003,Night,Bolt,670,21,38,500,OP111,Nashik
30-08-24,MCH004,Morning,Bolt,532,8,19,480,OP106,Nagpur
30-08-24,MCH004,Evening,Bolt,473,6,48,450,OP111,Nashik
30-08-24,MCH004,Night,Bearing,402,10,36,500,OP101,Nashik
30-08-24,MCH005,Morning,Bolt,651,13,17,480,OP113,Nashik
30-08-24,MCH005,Evening,Nut,477,20,14,450,OP119,Mumbai
30-08-24,MCH005,Night,Shaft,433,20,18,500,OP117,Nagpur
31-08-24,MCH001,Morning,Gear,497,19,53,480,OP112,Nashik
31-08-24,MCH001,Evening,Nut,513,11,25,450,OP116,Aurangabad
31-08-24,MCH001,Night,Nut,479,14,27,500,OP115,Mumbai
31-08-24,MCH002,Morning,Gear,542,15,54,480,OP105,Aurangabad
31-08-24,MCH002,Evening,Gear,430,14,57,450,OP101,Mumbai
31-08-24,MCH002,Night,Nut,584,18,7,500,OP100,Mumbai
31-08-24,MCH003,Morning,Bolt,565,8,8,480,OP103,Pune
31-08-24,MCH003,Evening,Shaft,625,24,10,450,OP100,Nagpur
31-08-24,MCH003,Night,Shaft,580,8,9,500,OP104,Mumbai
31-08-24,MCH004,Morning,Bearing,534,16,34,480,OP110,Pune
31-08-24,MCH004,Evening,Bearing,673,12,10,450,OP110,Mumbai
31-08-24,MCH004,Night,Bearing,468,11,26,500,OP114,Aurangabad
31-08-24,MCH005,Morning,Gear,431,23,49,480,OP100,Pune
31-08-24,MCH005,Evening,Nut,647,16,54,450,OP108,Pune
31-08-24,MCH005,Night,Bearing,624,17,29,500,OP109,Aurangabad
01-09-24,MCH001,Morning,Bolt,589,16,52,480,OP109,Pune
01-09-24,MCH001,Evening,Nut,622,16,15,450,OP113,Nagpur
01-09-24,MCH001,Night,Gear,433,24,11,500,OP100,Nashik
01-09-24,MCH002,Morning,Nut,492,24,16,480,OP104,Nagpur
01-09-24,MCH002,Evening,Shaft,692,5,20,450,OP108,Nagpur
01-09-24,MCH002,Night,Bearing,427,9,17,500,OP102,Nashik
01-09-24,MCH003,Morning,Shaft,491,23,21,480,OP117,Pune
01-09-24,MCH003,Evening,Bearing,486,12,54,450,OP108,Nashik
01-09-24,MCH003,Night,Nut,441,6,21,500,OP112,Nashik
01-09-24,MCH004,Morning,Nut,459,7,52,480,OP118,Mumbai
01-09-24,MCH004,Evening,Bolt,413,24,46,450,OP118,Mumbai
01-09-24,MCH004,Night,Nut,655,15,13,500,OP118,Nagpur
01-09-24,MCH005,Morning,Bearing,505,7,7,480,OP107,Nagpur
01-09-24,MCH005,Evening,Shaft,533,24,5,450,OP119,Nashik
01-09-24,MCH005,Night,Nut,651,11,15,500,OP110,Aurangabad
02-09-24,MCH001,Morning,Gear,479,9,28,480,OP106,Nagpur
02-09-24,MCH001,Evening,Bolt,483,13,25,450,OP104,Nashik
02-09-24,MCH001,Night,Nut,693,12,10,500,OP115,Nashik
02-09-24,MCH002,Morning,Bolt,644,7,53,480,OP105,Aurangabad
02-09-24,MCH002,Evening,Bolt,546,6,44,450,OP106,Nagpur
02-09-24,MCH002,Night,Gear,682,19,16,500,OP114,Mumbai
02-09-24,MCH003,Morning,Shaft,628,24,14,480,OP118,Pune
02-09-24,MCH003,Evening,Bolt,562,23,41,450,OP106,Mumbai
02-09-24,MCH003,Night,Bearing,582,11,10,500,OP105,Nagpur
02-09-24,MCH004,Morning,Shaft,657,23,55,480,OP118,Pune
02-09-24,MCH004,Evening,Shaft,527,10,6,450,OP118,Aurangabad
02-09-24,MCH004,Night,Bolt,678,19,10,500,OP102,Pune
02-09-24,MCH005,Morning,Bolt,576,23,55,480,OP116,Aurangabad
02-09-24,MCH005,Evening,Shaft,468,20,10,450,OP113,Aurangabad
02-09-24,MCH005,Night,Nut,657,22,54,500,OP112,Mumbai
03-09-24,MCH001,Morning,Gear,636,16,39,480,OP106,Nagpur
03-09-24,MCH001,Evening,Bearing,676,5,8,450,OP100,Pune
03-09-24,MCH001,Night,Bolt,603,11,59,500,OP118,Mumbai
03-09-24,MCH002,Morning,Nut,430,8,30,480,OP102,Aurangabad
03-09-24,MCH002,Evening,Shaft,443,21,42,450,OP114,Nagpur
03-09-24,MCH002,Night,Shaft,505,11,15,500,OP114,Nagpur
03-09-24,MCH003,Morning,Gear,495,12,17,480,OP110,Pune
03-09-24,MCH003,Evening,Bolt,671,23,17,450,OP103,Mumbai
03-09-24,MCH003,Night,Gear,513,14,21,500,OP112,Mumbai
03-09-24,MCH004,Morning,Bearing,498,6,34,480,OP118,Aurangabad
03-09-24,MCH004,Evening,Shaft,488,6,59,450,OP105,Nashik
03-09-24,MCH004,Night,Shaft,580,7,45,500,OP107,Nashik
03-09-24,MCH005,Morning,Bearing,467,14,15,480,OP117,Nashik
03-09-24,MCH005,Evening,Bolt,502,21,26,450,OP119,Nashik
03-09-24,MCH005,Night,Bolt,697,6,43,500,OP113,Aurangabad
04-09-24,MCH001,Morning,Gear,414,11,49,480,OP109,Pune
04-09-24,MCH001,Evening,Nut,533,16,34,450,OP119,Nashik
04-09-24,MCH001,Night,Shaft,662,12,44,500,OP107,Mumbai
04-09-24,MCH002,Morning,Bearing,545,22,20,480,OP119,Aurangabad
04-09-24,MCH002,Evening,Gear,558,9,24,450,OP109,Nagpur
04-09-24,MCH002,Night,Nut,512,22,17,500,OP116,Mumbai
04-09-24,MCH003,Morning,Bolt,697,17,34,480,OP110,Mumbai
04-09-24,MCH003,Evening,Nut,437,5,10,450,OP104,Aurangabad
04-09-24,MCH003,Night,Nut,406,6,5,500,OP117,Nashik
04-09-24,MCH004,Morning,Shaft,466,14,47,480,OP104,Pune
04-09-24,MCH004,Evening,Shaft,455,5,44,450,OP110,Mumbai
04-09-24,MCH004,Night,Bearing,507,24,27,500,OP115,Aurangabad
04-09-24,MCH005,Morning,Shaft,405,9,5,480,OP118,Pune
04-09-24,MCH005,Evening,Bearing,526,18,25,450,OP102,Pune
04-09-24,MCH005,Night,Nut,449,16,9,500,OP108,Aurangabad
05-09-24,MCH001,Morning,Shaft,664,7,5,480,OP114,Aurangabad
05-09-24,MCH001,Evening,Gear,692,24,52,450,OP102,Nagpur
05-09-24,MCH001,Night,Gear,527,20,36,500,OP110,Nagpur
05-09-24,MCH002,Morning,Bearing,405,14,57,480,OP100,Mumbai
05-09-24,MCH002,Evening,Bearing,480,7,33,450,OP101,Pune
05-09-24,MCH002,Night,Gear,627,6,41,500,OP109,Aurangabad
05-09-24,MCH003,Morning,Shaft,656,8,43,480,OP113,Mumbai
05-09-24,MCH003,Evening,Nut,656,20,26,450,OP117,Aurangabad
05-09-24,MCH003,Night,Shaft,485,10,29,500,OP109,Nagpur
05-09-24,MCH004,Morning,Gear,562,24,48,480,OP101,Nashik
05-09-24,MCH004,Evening,Nut,664,18,6,450,OP103,Nashik
05-09-24,MCH004,Night,Nut,576,6,21,500,OP118,Aurangabad
05-09-24,MCH005,Morning,Shaft,525,22,38,480,OP118,Pune
05-09-24,MCH005,Evening,Shaft,588,7,29,450,OP111,Aurangabad
05-09-24,MCH005,Night,Bolt,663,9,15,500,OP109,Nashik
06-09-24,MCH001,Morning,Bolt,518,13,48,480,OP105,Nagpur
06-09-24,MCH001,Evening,Shaft,588,18,32,450,OP103,Mumbai
06-09-24,MCH001,Night,Gear,417,16,55,500,OP107,Mumbai
06-09-24,MCH002,Morning,Bolt,408,16,9,480,OP101,Mumbai
06-09-24,MCH002,Evening,Nut,489,18,31,450,OP110,Aurangabad
06-09-24,MCH002,Night,Gear,495,23,36,500,OP118,Mumbai
06-09-24,MCH003,Morning,Shaft,539,13,27,480,OP115,Aurangabad
06-09-24,MCH003,Evening,Shaft,432,24,37,450,OP107,Mumbai
06-09-24,MCH003,Night,Nut,552,18,50,500,OP109,Nashik
06-09-24,MCH004,Morning,Nut,652,20,13,480,OP119,Nashik
06-09-24,MCH004,Evening,Bolt,567,11,15,450,OP105,Nagpur
06-09-24,MCH004,Night,Gear,573,20,49,500,OP110,Nashik
06-09-24,MCH005,Morning,Nut,491,7,6,480,OP113,Nagpur
06-09-24,MCH005,Evening,Nut,580,19,7,450,OP100,Mumbai
06-09-24,MCH005,Night,Shaft,449,5,13,500,OP102,Aurangabad
07-09-24,MCH001,Morning,Nut,671,5,13,480,OP107,Mumbai
07-09-24,MCH001,Evening,Bolt,671,12,27,450,OP103,Pune
07-09-24,MCH001,Night,Gear,609,15,7,500,OP112,Mumbai
07-09-24,MCH002,Morning,Shaft,584,11,43,480,OP113,Aurangabad
07-09-24,MCH002,Evening,Shaft,411,12,20,450,OP108,Nagpur
07-09-24,MCH002,Night,Bearing,671,9,9,500,OP119,Mumbai
07-09-24,MCH003,Morning,Gear,660,15,17,480,OP102,Pune
07-09-24,MCH003,Evening,Shaft,449,18,48,450,OP113,Mumbai
07-09-24,MCH003,Night,Nut,525,24,38,500,OP106,Mumbai
07-09-24,MCH004,Morning,Bolt,490,22,8,480,OP108,Aurangabad
07-09-24,MCH004,Evening,Gear,640,20,24,450,OP107,Nashik
07-09-24,MCH004,Night,Nut,414,13,9,500,OP115,Nagpur
07-09-24,MCH005,Morning,Shaft,639,15,36,480,OP112,Aurangabad
07-09-24,MCH005,Evening,Bolt,608,9,53,450,OP100,Nagpur
07-09-24,MCH005,Night,Shaft,470,20,22,500,OP105,Nagpur
08-09-24,MCH001,Morning,Bolt,697,24,15,480,OP101,Aurangabad
08-09-24,MCH001,Evening,Bolt,456,14,9,450,OP113,Aurangabad
08-09-24,MCH001,Night,Gear,615,19,13,500,OP102,Mumbai
08-09-24,MCH002,Morning,Gear,499,23,28,480,OP103,Pune
08-09-24,MCH002,Evening,Shaft,400,24,55,450,OP102,Aurangabad
08-09-24,MCH002,Night,Shaft,545,18,14,500,OP109,Pune
08-09-24,MCH003,Morning,Shaft,621,19,12,480,OP102,Pune
08-09-24,MCH003,Evening,Nut,612,19,9,450,OP112,Nashik
08-09-24,MCH003,Night,Nut,511,17,21,500,OP108,Nagpur
08-09-24,MCH004,Morning,Nut,472,9,43,480,OP100,Aurangabad
08-09-24,MCH004,Evening,Shaft,467,20,41,450,OP103,Nashik
08-09-24,MCH004,Night,Shaft,424,12,21,500,OP117,Mumbai
08-09-24,MCH005,Morning,Bolt,456,5,27,480,OP111,Nagpur
08-09-24,MCH005,Evening,Gear,562,12,7,450,OP116,Nagpur
08-09-24,MCH005,Night,Bolt,480,7,49,500,OP105,Mumbai
09-09-24,MCH001,Morning,Shaft,675,20,22,480,OP112,Mumbai
09-09-24,MCH001,Evening,Gear,620,10,43,450,OP110,Aurangabad
09-09-24,MCH001,Night,Bearing,493,24,41,500,OP115,Nagpur
09-09-24,MCH002,Morning,Nut,564,20,22,480,OP118,Mumbai
09-09-24,MCH002,Evening,Bolt,537,16,50,450,OP117,Nagpur
09-09-24,MCH002,Night,Bolt,561,6,48,500,OP100,Aurangabad
09-09-24,MCH003,Morning,Bolt,523,20,34,480,OP106,Nagpur
09-09-24,MCH003,Evening,Shaft,598,20,29,450,OP105,Pune
09-09-24,MCH003,Night,Nut,560,18,42,500,OP105,Aurangabad
09-09-24,MCH004,Morning,Bolt,589,22,14,480,OP102,Pune
09-09-24,MCH004,Evening,Bearing,606,24,21,450,OP110,Pune
09-09-24,MCH004,Night,Bearing,552,14,49,500,OP116,Pune
09-09-24,MCH005,Morning,Shaft,479,20,32,480,OP102,Nashik
09-09-24,MCH005,Evening,Bearing,428,7,37,450,OP110,Nagpur
09-09-24,MCH005,Night,Nut,609,19,24,500,OP119,Pune
